,purchase_bins_encoded,weekday_encoded,email_text_encoded,email_version_encoded,user_country_encoded,hour
69620,3,3,0,0,3,13
18240,3,1,1,0,0,2
18214,3,1,1,0,0,11
98386,0,4,0,0,1,10
15581,0,2,0,0,3,13
77204,0,6,1,0,0,11
82734,3,3,0,0,0,18
68164,0,0,1,0,0,8
22563,0,1,0,0,2,6
87838,0,6,1,0,0,2
70006,0,2,1,1,0,7
20725,0,4,0,0,1,11
62161,0,4,0,0,1,8
59059,3,5,0,0,1,11
88900,0,2,1,1,0,5
86207,0,0,1,0,0,3
16905,3,1,0,0,2,13
49169,0,0,0,1,0,11
64123,0,3,0,1,3,6
81634,0,3,1,1,0,10
76396,0,1,1,1,1,4
84931,3,4,1,1,0,11
69917,0,5,0,1,0,16
99679,3,5,0,0,3,5
53216,3,5,0,0,1,14
97558,3,5,1,1,0,11
20073,0,6,0,0,1,6
2917,3,1,0,0,3,4
42949,3,0,0,1,0,3
14434,0,2,1,0,0,1
71433,3,6,0,1,1,15
38440,0,4,0,1,1,16
12255,0,6,0,1,0,13
80079,1,2,1,1,1,10
31820,1,2,0,1,2,11
93418,0,4,1,1,0,3
5985,0,4,0,1,2,15
67283,0,5,1,1,2,8
2941,0,1,1,1,0,2
60588,0,1,1,0,0,12
96776,0,3,0,0,0,8
11305,3,2,0,0,0,12
49748,0,5,1,1,0,15
80932,3,6,1,1,3,10
269,0,4,1,0,0,13
65311,1,5,0,1,1,5
25174,1,1,0,0,0,4
44394,3,4,0,0,1,12
72565,0,4,1,0,0,9
75091,0,0,0,0,0,10
45446,0,0,1,1,2,8
15319,0,4,0,0,1,6
62439,0,1,1,0,0,1
9562,0,0,1,0,0,3
81421,3,5,1,1,0,4
71430,0,3,1,1,0,5
12022,0,4,0,0,1,14
31721,3,5,0,1,1,7
58896,0,1,1,1,1,2
32284,0,1,1,0,1,7
56164,1,4,0,0,0,4
18327,0,1,1,1,1,14
4042,0,3,0,1,0,13
64367,0,6,1,0,3,6
61276,3,2,0,0,0,10
6347,3,2,1,1,3,10
78708,0,2,0,1,2,14
25455,0,2,0,1,0,14
44906,0,2,1,1,3,4
90716,0,1,0,0,0,1
65596,0,2,1,1,3,6
931,0,6,0,0,0,8
58376,0,6,0,0,0,4
52184,0,4,0,0,3,9
49163,0,4,0,1,1,7
69822,3,6,1,0,2,7
8299,0,3,0,0,3,10
10665,0,5,1,1,0,10
98961,0,6,0,1,2,10
6331,3,4,0,0,1,3
35625,0,1,1,1,0,22
67540,1,6,1,0,0,2
40535,3,1,0,1,1,7
99612,3,1,0,0,0,10
11927,0,2,1,0,2,6
36162,0,4,1,0,1,1
77350,0,5,1,1,0,17
62779,0,3,1,0,0,5
27638,3,3,1,1,0,10
7270,3,4,1,0,0,8
84063,3,0,1,0,0,6
35268,3,2,1,0,0,8
51362,0,1,1,1,0,13
38901,0,1,1,1,0,3
43971,3,2,0,0,2,20
5341,0,2,1,0,0,14
12184,3,3,1,0,0,8
31504,3,1,1,1,0,16
28437,3,6,0,0,0,5
91873,3,4,0,1,0,5
13683,0,6,0,1,2,11
64920,0,5,1,1,0,8
56631,0,3,0,0,1,5
7936,0,6,0,0,1,15
86051,3,4,0,1,2,7
79324,0,4,0,0,0,12
69412,0,5,1,1,0,10
69507,0,4,1,1,0,10
83121,0,4,1,1,0,10
66166,0,5,1,1,0,7
7889,0,5,1,1,0,11
98186,2,0,1,1,1,10
53459,3,5,1,0,2,8
6329,0,3,1,1,1,12
54391,3,5,1,1,3,9
44210,3,1,1,1,1,13
51715,0,4,0,0,1,7
94095,3,5,1,1,3,9
19414,0,2,0,0,2,11
60127,0,5,0,0,0,12
10250,0,5,1,0,1,7
43824,0,1,1,0,2,6
85643,3,1,0,1,0,6
94910,0,6,1,0,0,13
4840,0,3,1,1,0,12
91646,3,0,1,0,3,5
14036,0,1,0,0,0,9
48745,0,5,1,0,0,17
84507,0,3,1,1,0,1
33593,3,5,1,1,3,11
56699,0,2,1,0,0,21
37013,3,5,0,0,1,14
66369,3,3,0,0,2,2
98794,0,1,0,0,0,3
21139,0,4,1,1,0,6
64253,3,2,0,1,0,2
2738,0,3,0,1,0,7
2315,3,5,1,0,1,11
13876,0,4,0,0,1,2
50076,0,4,0,1,0,7
88262,0,1,0,0,1,11
97992,0,3,0,1,0,3
44146,3,2,1,1,1,7
3505,0,4,1,0,0,17
3947,3,4,1,1,0,6
50095,0,5,1,0,1,8
40443,0,2,1,1,0,18
86626,0,0,1,1,0,4
87923,0,4,1,0,0,4
93103,0,1,0,1,0,3
9830,0,5,0,1,0,9
62958,0,1,0,0,2,9
8326,3,5,1,0,0,14
49538,0,4,0,1,0,8
285,0,6,1,1,0,2
37681,0,2,1,1,0,9
11589,3,5,0,1,3,13
80339,0,0,1,0,0,8
98244,0,1,1,1,0,2
74161,0,1,0,1,0,12
63268,3,1,0,1,0,11
55057,0,4,1,0,0,1
39797,3,6,1,1,1,3
5621,3,5,1,0,0,13
13118,3,5,1,0,0,3
17843,0,3,1,1,0,11
80344,3,0,1,1,0,8
12382,0,5,1,1,0,8
64028,0,1,0,0,3,8
63728,0,1,0,1,3,15
16132,0,4,0,0,3,3
63031,2,4,1,1,0,10
39468,0,1,1,1,0,9
18867,3,1,1,1,0,15
45466,0,2,0,0,1,10
7011,0,5,1,1,0,13
89061,0,4,1,1,2,6
1056,3,5,1,1,2,12
79202,0,5,0,0,1,5
70322,0,5,0,0,0,2
27603,0,4,0,0,1,6
15996,3,3,1,1,0,9
76851,3,1,0,1,0,2
80107,0,2,1,0,1,6
36469,0,3,0,1,1,3
94590,3,0,0,0,0,5
22279,0,0,1,0,2,4
20685,0,1,1,1,0,9
16506,0,0,1,1,0,9
35160,3,6,1,1,0,16
55305,0,5,0,0,0,9
55594,0,0,0,1,0,17
11521,1,1,1,1,2,8
64980,3,1,0,1,0,15
62038,3,4,0,0,0,8
34024,0,4,0,0,2,5
63017,0,4,0,0,2,16
58923,0,1,0,1,3,11
88317,0,0,1,0,0,10
94908,0,2,1,0,1,9
97113,0,4,0,1,0,10
28219,0,3,0,0,1,9
46632,3,4,0,1,0,4
54247,0,5,1,1,2,6
36685,0,0,0,0,2,7
23383,0,3,1,1,2,10
78992,0,0,1,1,0,7
44666,0,4,1,0,0,1
40748,0,6,1,1,0,14
51930,0,4,0,1,0,9
41604,3,2,0,0,2,16
95635,0,5,0,0,0,10
46726,0,1,0,1,0,5
29614,0,2,1,1,3,10
53079,3,4,0,1,1,15
41468,3,0,1,0,0,9
53495,0,4,1,0,3,5
83565,0,3,1,0,0,10
48576,0,0,1,0,1,11
45412,0,1,0,0,3,10
62130,0,4,1,1,0,7
39252,0,1,1,0,0,11
25608,0,4,1,0,0,3
57022,3,5,1,1,0,5
83850,0,0,1,1,0,15
5286,0,3,0,1,0,9
83066,3,1,1,1,0,10
87378,0,1,1,1,1,9
43318,0,6,1,0,3,10
5335,3,3,0,0,1,18
55847,3,1,1,1,0,10
70986,0,3,0,1,2,9
31608,3,5,0,0,2,18
73610,0,0,1,0,0,5
17517,0,1,1,1,3,6
54667,0,1,1,0,1,7
64182,0,4,1,0,0,11
75271,0,3,1,0,1,4
14775,3,5,0,1,0,10
34302,0,5,0,1,0,3
47245,0,2,1,1,0,4
89313,0,1,1,0,0,11
91073,0,3,0,0,0,19
99553,0,4,1,0,0,14
96217,0,4,1,1,1,5
94062,3,6,1,1,2,13
90329,3,4,1,0,3,10
22434,0,3,1,1,2,14
63585,3,2,1,0,0,5
41223,0,4,0,0,1,5
29333,0,5,1,0,1,13
31980,0,5,1,1,0,24
66450,0,0,0,1,0,13
28380,0,4,0,1,3,12
68514,0,4,0,1,0,4
27451,1,5,1,0,0,6
38634,0,6,0,0,0,6
49531,0,4,0,0,0,13
19647,0,6,1,1,1,14
18988,0,6,1,0,0,8
86738,3,5,0,1,0,10
77948,0,2,1,1,0,6
24347,0,2,0,1,1,8
97060,0,4,1,1,3,1
80656,0,1,0,1,3,13
64147,0,5,1,0,1,14
24402,0,4,1,0,1,10
78786,0,2,1,1,0,10
34326,0,0,1,0,0,5
45224,0,6,0,0,2,14
90721,0,1,0,0,1,17
53406,0,6,0,0,0,8
88191,0,2,1,1,0,9
94690,0,6,1,1,0,4
21367,0,1,0,1,0,15
13530,0,1,1,1,0,5
2802,3,3,1,0,0,4
91705,0,6,1,0,1,3
6949,0,2,0,1,1,16
22106,1,2,1,1,0,4
53655,0,2,1,1,0,13
6569,0,4,0,1,0,6
93404,0,6,1,1,0,10
52082,0,3,0,1,1,12
41452,0,3,0,0,0,10
72849,0,1,0,0,1,5
59980,0,6,1,0,2,8
39271,0,0,1,1,0,13
15444,0,4,0,0,0,7
94685,0,4,1,0,1,13
96159,0,5,0,1,1,14
69175,0,4,1,0,0,4
4761,0,4,0,0,0,10
85697,0,5,1,0,0,7
34946,3,1,0,1,1,5
50779,0,1,0,1,1,9
31048,3,2,1,1,1,4
49500,0,0,1,1,1,10
86137,0,4,1,1,2,12
82099,0,1,1,0,0,6
49833,0,0,0,0,0,7
72761,0,0,0,1,0,2
6603,3,1,0,1,0,11
84502,0,2,1,0,0,8
92553,0,2,1,0,0,2
70806,0,2,1,1,0,10
54890,0,4,0,1,3,15
75377,0,5,0,1,1,13
15370,0,0,0,0,2,3
75550,0,3,1,1,0,6
7749,3,5,1,1,0,8
83303,0,5,0,1,2,12
54707,0,5,0,0,0,14
64434,3,6,0,0,0,6
52033,0,6,1,1,0,6
31459,3,5,0,0,0,3
37661,3,2,1,0,0,8
87243,0,6,1,1,0,13
6818,0,4,0,0,3,13
4583,3,6,0,1,0,11
79918,0,5,1,1,2,5
64621,0,6,1,1,2,5
14254,0,2,1,0,0,14
36633,0,5,1,0,1,6
17337,3,5,0,1,0,8
50135,0,2,0,0,0,9
88771,0,3,1,0,2,9
61009,0,0,0,0,3,15
52437,0,2,0,1,3,12
74248,0,6,0,0,3,5
57328,3,4,0,1,3,13
69249,0,6,1,0,2,11
15028,0,4,0,0,0,15
38596,0,4,1,0,3,2
52147,0,5,1,0,2,13
52944,0,2,0,0,1,3
46694,3,5,0,1,0,10
79924,0,6,1,0,2,7
65257,0,6,1,1,2,11
97318,0,3,0,1,3,7
67211,3,1,1,0,1,9
48565,0,6,1,0,3,3
71519,0,2,0,0,0,11
45714,0,1,0,1,2,10
73513,0,5,1,1,0,16
36525,0,3,0,0,0,8
45809,3,3,1,0,1,10
28688,3,4,1,0,0,10
94706,3,0,0,1,1,3
15141,0,4,1,0,0,12
49830,0,3,0,0,0,8
76554,3,5,1,0,0,11
57691,0,2,1,1,0,6
15928,3,0,1,1,2,9
77288,1,3,1,0,0,14
90628,3,6,1,0,1,9
18222,0,5,0,1,0,8
8936,0,6,1,0,1,15
4010,0,2,1,1,0,6
24149,0,5,1,1,3,6
8538,0,1,0,1,0,8
46054,0,2,1,0,1,5
58531,1,5,0,0,0,14
44125,0,0,0,0,1,8
3970,0,5,1,1,0,9
61491,3,3,1,1,0,14
35270,0,0,1,1,0,7
34640,0,6,1,1,2,13
4748,3,3,0,1,2,12
95071,1,1,0,1,1,4
46612,0,4,0,1,0,7
57455,3,6,0,0,0,8
78461,0,1,1,0,3,10
28807,3,1,1,0,0,6
26381,0,1,0,1,0,9
63085,0,3,0,0,0,6
43613,0,0,1,0,1,6
97485,3,5,1,0,0,11
7957,0,0,0,1,0,12
90288,0,1,1,0,0,3
377,0,6,1,0,0,5
16956,0,1,0,0,0,6
47228,0,1,1,1,0,11
9572,0,2,0,0,0,12
64408,3,1,0,0,0,5
8464,0,2,1,1,2,9
92040,3,6,1,1,3,9
13177,0,4,1,1,2,8
98006,3,2,0,1,0,2
83672,0,5,0,1,0,12
69871,3,2,1,0,0,7
33802,0,0,1,1,1,7
50144,1,4,0,1,0,8
98489,3,0,0,1,0,1
23175,1,3,1,0,1,10
25636,0,1,1,0,3,8
64565,0,6,1,1,0,11
62846,0,5,0,1,1,6
99569,3,0,0,0,2,4
52119,0,4,1,1,0,10
85441,0,0,1,1,1,10
89796,0,1,0,1,2,12
44623,0,1,1,1,0,9
24038,0,4,0,1,0,8
27527,0,2,1,1,1,5
9019,1,0,0,1,0,15
12238,0,3,0,1,0,11
75839,0,5,1,1,1,8
88989,3,0,0,0,0,3
67905,3,2,0,0,1,13
35127,3,6,1,0,0,12
31970,0,1,0,0,2,3
73167,0,6,0,0,0,11
8625,0,1,0,0,0,15
3820,0,2,1,1,0,5
44069,0,3,1,0,0,9
37718,3,4,1,1,3,16
96753,3,6,0,1,0,5
95604,3,3,1,0,3,17
31754,0,4,0,0,0,2
98266,0,4,0,1,0,9
57456,3,1,0,1,0,13
27399,3,0,1,0,0,5
55574,0,2,1,0,1,12
98381,0,3,0,0,0,17
16313,0,0,1,1,0,9
28845,1,6,1,1,2,13
33326,0,5,0,1,0,11
20883,1,3,1,0,3,15
30296,0,5,1,1,1,7
36636,0,6,0,1,3,7
60210,0,0,1,1,0,4
16391,0,1,0,0,3,9
62470,3,1,0,1,1,12
236,1,0,0,1,0,8
67351,0,4,1,1,1,14
36508,3,1,1,1,0,14
58380,0,6,1,0,0,8
53744,0,6,1,1,1,9
60109,0,5,1,1,3,11
9291,0,6,0,1,2,7
24708,0,3,0,0,3,3
50328,0,4,0,0,0,6
24072,0,4,1,0,2,9
65802,0,2,0,0,3,3
53847,0,4,1,0,0,9
43345,0,4,0,1,0,13
13968,0,6,0,0,0,2
52121,0,3,1,0,0,15
58774,0,1,0,0,0,5
2008,0,5,0,1,0,2
14080,0,1,0,1,3,5
15946,0,5,1,0,0,21
44828,0,3,1,0,0,3
85170,3,2,0,0,0,8
23407,0,1,0,0,1,5
12321,0,1,1,0,0,6
38733,0,1,0,0,0,11
96485,3,5,0,0,0,10
66277,3,0,1,0,3,7
32300,0,1,0,1,0,15
55752,3,2,1,0,0,2
78618,0,0,0,0,0,14
58845,0,4,1,1,2,12
85614,0,6,1,1,0,17
74826,0,0,0,0,0,9
18425,0,6,1,0,3,9
67270,0,4,1,0,0,5
17072,0,5,0,1,0,8
53299,0,0,1,0,2,13
12974,0,6,1,1,0,6
58806,0,2,0,0,1,5
14055,0,6,1,1,1,6
35985,0,3,1,0,0,13
58513,0,6,0,0,1,6
17989,0,6,0,1,1,6
99144,3,4,1,1,0,7
27947,1,3,0,0,2,9
69778,0,2,0,0,1,19
97496,3,6,1,0,3,10
26743,0,3,1,1,0,10
73301,0,1,0,0,1,12
13442,0,4,1,1,0,12
21314,0,4,0,1,0,12
66011,1,4,1,1,1,13
49997,0,5,1,1,0,7
25433,0,4,0,1,1,19
94516,3,1,0,0,2,12
22147,3,4,0,0,0,13
89450,0,0,0,0,3,6
11008,3,3,0,1,3,4
33917,0,3,0,1,3,9
53955,0,4,0,0,0,6
93421,0,6,1,1,1,8
62270,0,0,0,1,0,8
16381,0,1,1,1,0,5
4688,0,1,0,0,3,16
26684,0,1,0,1,2,5
80536,0,2,0,1,1,5
37485,0,4,0,1,0,10
42880,0,5,1,1,1,17
53484,0,5,0,0,0,18
15078,3,1,0,1,0,8
84771,0,5,1,0,0,7
5836,0,5,1,1,0,10
61416,0,5,0,1,1,8
79749,3,3,0,0,0,16
3314,0,4,0,0,0,18
84747,0,2,1,1,0,5
55680,0,0,0,1,0,10
34656,0,3,0,0,1,4
59521,0,4,1,1,1,2
67904,0,3,1,1,1,19
95961,0,2,1,1,2,10
75588,0,5,1,0,3,1
75615,3,0,1,0,0,5
38755,0,0,1,1,0,12
18472,0,4,1,1,0,12
63906,0,2,1,0,0,9
91149,0,5,0,1,3,8
65610,0,1,0,0,0,4
88747,3,0,0,0,0,5
26484,0,0,0,0,0,11
62947,0,1,0,1,1,15
4616,0,6,1,0,3,1
10833,3,5,0,0,0,7
53271,0,2,1,0,1,6
45816,0,4,1,1,0,7
69444,0,0,1,1,0,8
84383,0,6,0,0,0,5
80855,1,2,1,1,0,3
44927,0,6,0,0,3,7
3659,0,5,0,1,0,8
47068,1,2,0,1,0,12
66484,1,3,0,1,1,5
80675,0,4,0,0,0,7
61267,3,5,1,0,0,17
27791,3,2,0,0,0,7
12384,0,6,0,0,0,3
15069,0,2,1,1,3,11
60368,0,2,0,0,0,23
85479,0,5,0,1,3,6
61245,0,2,0,1,1,12
39512,0,4,0,0,3,8
58793,3,3,1,1,1,10
70171,0,1,1,0,0,6
17584,0,2,0,0,3,3
19854,0,3,1,0,3,3
68781,3,3,0,1,0,6
93460,0,6,1,0,2,5
77960,0,4,0,1,0,9
4306,1,2,1,1,0,8
34649,0,6,0,0,1,10
65306,0,3,0,0,0,8
82749,3,6,0,0,0,7
72672,3,6,1,0,3,7
9544,3,0,0,0,0,9
98241,0,4,1,1,1,1
24211,0,5,1,1,2,6
78787,0,1,1,1,2,12
11708,0,5,1,0,1,20
36806,0,2,1,1,0,11
39062,0,0,1,1,0,9
69250,0,3,1,0,1,4
40804,0,3,1,1,1,8
20086,0,3,1,1,0,10
84410,0,2,1,0,0,4
59563,0,6,1,0,0,4
88876,0,3,1,1,1,16
84,0,6,1,0,0,15
47780,0,1,1,0,0,13
59322,0,4,0,1,0,5
97259,0,2,0,1,0,11
25081,0,5,0,0,1,19
37319,3,3,1,1,0,12
41312,3,5,1,1,0,7
71777,0,1,0,1,1,1
6303,0,0,1,0,2,7
16536,0,4,0,1,0,11
72371,0,0,1,0,0,16
94810,0,0,0,1,2,10
71879,3,6,0,1,0,15
82489,3,5,1,1,0,9
69275,3,1,0,1,3,8
96721,0,4,0,0,0,10
99267,0,1,0,0,0,7
22125,0,0,0,0,0,15
10518,3,0,1,0,0,7
38533,0,0,1,0,0,4
55215,0,3,1,0,0,12
37167,3,3,1,1,3,10
46501,3,1,0,1,0,9
59167,0,5,1,1,2,14
14020,0,2,0,1,0,12
82544,0,4,1,1,3,4
19406,0,4,0,0,3,5
85891,0,3,0,0,1,6
70173,3,6,1,1,0,2
49630,3,2,0,0,0,16
56227,3,5,0,1,0,2
66880,0,5,1,1,0,13
89925,0,4,1,0,0,7
83522,0,3,0,0,0,6
26827,3,6,1,0,0,8
8172,0,6,0,0,0,14
45417,3,3,0,0,0,9
84328,0,6,0,1,1,4
7016,3,6,1,0,0,5
1167,3,2,1,0,1,11
5128,0,2,0,1,3,5
45129,0,3,0,0,0,8
19469,0,5,0,1,0,8
15977,0,2,0,1,0,3
96885,3,0,0,0,0,10
50735,0,0,1,1,1,13
26575,0,4,0,0,0,8
51994,0,1,0,1,0,13
74410,3,1,1,0,0,15
41454,0,6,1,1,1,20
77451,3,5,1,1,0,2
35343,3,4,0,0,0,14
49972,0,0,0,1,0,4
42787,3,3,1,1,0,10
21684,0,0,0,1,1,11
99027,0,1,1,1,3,15
8109,0,1,1,0,2,5
71995,0,3,0,1,3,11
70079,0,3,1,0,3,9
89417,3,4,1,0,0,2
3750,0,2,0,1,1,12
71962,3,6,0,0,0,9
28525,0,3,1,1,3,14
6083,3,6,1,0,2,5
47275,0,4,1,0,0,20
26455,0,2,0,1,0,11
77349,0,1,1,0,2,3
84804,0,5,0,0,0,7
93827,0,3,0,0,0,5
38029,0,3,0,1,3,3
16881,0,4,0,0,2,9
80422,0,5,0,0,0,9
4883,0,4,0,0,0,6
95122,3,3,0,0,0,4
20371,0,0,0,1,0,9
6456,0,4,1,0,0,17
65456,0,0,0,1,0,7
41797,3,5,0,0,1,8
93736,0,1,1,0,1,15
15761,0,3,0,0,1,6
44136,0,5,0,1,0,12
51803,0,4,1,0,0,7
75679,0,6,1,1,0,11
22167,0,0,0,1,0,4
5129,0,0,0,0,0,5
6165,0,2,0,1,0,8
7909,0,0,1,1,0,6
17448,3,0,0,0,1,18
68936,0,3,0,0,0,9
27085,0,6,1,1,1,6
99514,3,1,0,0,0,7
21617,0,3,1,0,0,8
6389,0,1,1,1,0,4
43068,0,1,1,0,0,13
57563,0,5,0,1,3,8
23689,0,1,0,0,3,11
15782,3,2,0,1,1,2
26327,1,2,1,0,0,5
43828,0,4,1,0,3,4
51291,1,5,1,1,0,9
55522,0,1,1,0,3,13
61726,0,5,0,0,0,21
16123,3,6,1,0,2,12
64252,0,5,0,0,3,5
14597,0,1,0,0,0,10
7283,0,0,0,1,0,7
30179,0,4,1,1,2,4
62839,3,2,0,1,1,10
29505,3,0,0,1,0,9
79778,0,6,0,1,0,4
79776,0,3,0,1,1,12
78024,0,2,1,1,0,10
60584,0,3,1,1,0,2
51214,0,0,1,0,0,12
52803,0,6,1,0,0,9
7512,0,5,1,0,1,16
52752,0,1,0,0,0,12
36300,3,5,0,0,0,6
70200,0,4,0,1,1,9
83977,0,0,1,1,1,7
31111,0,6,1,1,0,15
12621,0,0,1,1,0,2
6773,0,3,0,1,3,14
73980,0,2,1,0,0,19
70591,0,5,0,0,1,6
11690,0,0,1,1,1,8
52014,0,6,1,0,1,11
4737,3,6,1,1,1,1
34022,0,5,0,0,0,8
67882,0,3,0,1,0,20
98917,3,3,1,1,0,10
78893,0,1,1,0,0,11
36110,0,1,0,1,0,3
13253,0,0,1,0,2,9
68028,0,2,1,1,1,5
35462,0,6,0,0,2,5
83139,3,5,1,1,0,13
6367,0,3,0,0,0,12
30629,0,6,0,0,2,10
7139,0,5,1,1,0,4
59203,0,1,0,1,0,7
50397,0,6,0,0,1,11
83316,3,4,1,1,0,7
17386,0,0,1,0,0,8
3949,3,3,1,0,0,10
8341,0,5,1,0,1,17
84227,0,0,0,0,1,13
10805,0,0,1,0,0,18
58306,3,2,0,0,1,9
11385,1,5,0,1,1,7
57726,0,2,0,0,3,16
22168,0,2,1,1,0,17
60535,0,2,1,0,0,12
74465,0,5,1,0,1,14
20870,0,3,1,0,0,3
74444,0,0,0,0,0,19
80954,0,3,1,1,3,17
76430,0,5,1,1,0,11
28571,3,6,1,1,0,13
49308,0,1,0,1,0,8
37201,0,1,0,0,3,22
52120,0,1,1,1,0,15
63899,0,1,0,1,0,12
69619,0,1,0,0,2,15
53206,0,4,1,1,0,10
96550,0,4,0,1,0,14
61762,3,3,1,0,0,7
36906,0,0,1,1,1,6
23989,3,3,1,0,0,8
74879,0,5,1,1,0,4
14216,0,3,0,1,0,8
25044,0,3,0,1,1,12
30655,0,1,1,0,1,17
73790,3,5,0,1,1,6
12228,0,2,0,0,0,8
47615,0,2,0,1,0,6
1369,1,2,1,0,1,6
72279,0,5,0,1,0,14
42810,0,6,0,1,1,8
74044,3,5,0,1,0,3
99547,3,2,1,0,0,16
32327,3,2,0,0,0,11
67175,0,4,0,0,0,2
34742,3,4,0,0,0,4
51893,0,3,1,1,0,12
57596,3,2,1,1,0,11
78971,0,1,0,1,1,14
22884,0,2,0,0,0,8
23713,0,6,0,1,2,5
40772,0,3,1,1,0,8
92511,0,6,0,0,0,6
70168,0,6,0,1,0,14
29725,0,6,0,1,2,7
52679,3,0,0,0,0,14
6158,0,1,1,1,0,10
26182,0,6,0,0,2,1
46818,3,0,1,0,3,6
33176,0,2,1,1,2,5
78130,1,4,1,0,0,1
30839,1,0,0,1,1,10
55569,0,1,1,1,0,9
7693,3,3,1,0,0,11
97194,0,2,1,0,2,7
47302,0,2,0,0,2,4
59258,0,2,1,1,2,12
82314,0,2,0,0,0,11
3863,1,4,1,1,0,9
28823,0,1,0,1,1,9
52585,0,4,0,0,0,22
95269,0,0,1,1,0,13
71689,0,3,0,1,3,11
1741,0,3,0,1,2,8
66156,3,5,1,1,3,9
29798,3,1,1,0,0,7
43234,0,3,1,0,0,9
77984,0,3,1,1,3,7
31456,0,1,1,1,1,21
48926,0,3,1,1,0,7
43636,0,5,0,0,3,3
74628,0,1,1,1,2,8
96909,0,5,0,1,1,7
23666,1,6,1,1,1,5
79787,0,3,0,0,0,8
99284,3,3,0,0,1,13
65929,3,4,0,0,0,6
93227,0,0,0,1,0,11
39068,0,6,1,0,0,12
79679,0,6,0,0,0,15
97958,0,0,0,1,2,5
7114,0,5,1,0,2,4
38919,1,5,1,1,0,20
19591,0,3,0,0,0,5
63799,0,0,0,1,1,6
63401,0,2,1,1,0,13
32930,0,4,0,0,0,15
63667,3,3,0,1,3,5
11369,0,5,0,1,0,6
33875,3,4,0,0,0,11
75487,0,4,1,0,0,4
76536,0,2,0,1,3,5
56300,0,4,1,1,1,14
81741,0,1,0,1,0,7
37571,0,1,1,1,0,18
15094,0,6,0,0,0,7
91835,0,1,1,1,1,9
83262,0,4,1,1,1,15
4891,0,6,1,0,0,11
4413,3,0,0,0,1,8
79532,0,4,0,1,3,4
50681,0,4,0,0,0,10
37812,0,0,1,1,3,16
57671,0,2,0,1,1,10
79693,0,1,0,1,0,9
27172,0,3,1,1,0,15
9455,3,1,0,0,1,3
36164,0,5,1,0,0,11
59620,3,3,0,0,2,7
10131,0,1,0,0,0,16
84363,3,5,1,0,0,11
25106,0,2,0,1,0,12
89298,0,0,0,0,0,14
47956,0,6,0,1,1,16
15052,3,4,1,1,2,7
21480,1,3,1,0,1,8
73249,0,4,0,0,0,3
19447,0,1,1,1,1,11
88521,0,1,1,1,0,11
61734,0,6,0,0,3,13
83733,0,4,1,0,0,9
56748,0,5,1,1,2,4
93390,0,0,1,0,0,14
74545,0,6,0,1,0,13
7168,0,1,0,1,1,11
67714,0,4,0,0,0,17
35950,1,6,1,1,0,8
18238,0,5,0,1,0,2
81029,0,4,1,1,0,9
99951,0,1,1,1,2,9
46734,0,4,0,1,0,4
2698,3,0,1,0,0,12
33310,0,5,1,0,3,9
24643,3,1,1,1,0,5
61056,3,0,0,0,3,14
71428,3,5,1,1,0,6
3272,0,6,0,1,0,6
32697,0,4,1,1,3,9
53592,3,2,1,0,0,13
50082,3,3,0,0,0,5
58782,0,5,0,0,0,6
81379,0,6,1,0,0,17
65991,3,5,1,1,0,9
68434,0,6,0,1,3,11
44578,0,3,0,0,0,7
11581,0,2,0,1,0,1
11725,3,4,1,0,0,3
771,0,4,1,0,0,13
92748,0,0,1,1,1,5
439,0,3,1,1,3,11
54420,0,1,0,1,0,7
63146,0,1,0,1,1,13
77828,1,3,1,0,0,7
45282,0,3,0,1,0,5
23698,0,3,0,0,3,4
37263,0,4,1,0,0,3
10966,0,0,0,0,1,7
68044,0,4,0,0,0,14
73220,3,3,0,1,0,17
37492,3,4,0,1,0,10
53656,0,1,1,1,0,7
43589,0,4,0,0,0,6
10137,3,4,0,0,0,9
16012,3,1,0,1,0,7
42944,0,2,1,0,0,9
43868,1,1,1,1,3,11
68364,0,0,0,1,0,8
55209,3,6,0,0,0,14
97744,0,6,0,0,0,11
44976,3,2,0,1,2,16
5795,0,2,1,1,0,4
9060,0,5,1,1,0,10
28010,3,0,0,0,1,7
366,3,2,1,1,1,9
41045,3,6,0,0,1,12
98010,0,6,1,0,0,8
13996,0,1,1,0,0,5
90035,0,5,0,0,0,7
16654,0,6,1,1,2,10
35705,0,6,1,1,1,5
68777,3,6,0,0,1,7
81416,3,0,1,1,0,9
30986,0,2,1,1,2,9
53682,0,6,0,0,3,6
40621,0,2,1,0,3,2
61502,0,4,0,0,0,15
46537,3,3,0,1,2,11
62746,0,4,0,1,0,14
88308,0,3,0,1,0,13
67669,3,2,1,0,1,7
30270,0,3,0,0,0,17
18930,0,6,0,0,0,9
66970,0,3,0,1,0,11
5882,0,4,0,1,1,13
43782,0,2,1,0,0,11
85293,0,2,1,1,3,4
51454,1,1,0,1,0,2
21816,3,4,1,1,0,7
76958,0,4,1,0,0,12
49367,3,0,0,0,1,7
17328,0,6,0,1,3,10
26090,0,2,0,0,0,10
83245,0,5,0,0,0,7
78531,0,0,0,1,2,14
27266,0,5,0,1,1,4
37653,0,2,0,1,1,7
79114,3,0,1,0,0,5
13774,0,2,1,0,0,17
28971,0,3,0,0,0,13
45652,0,3,0,1,1,12
92074,3,3,0,0,1,15
64120,0,4,0,1,0,6
34006,0,3,0,1,2,3
